"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Skin_Friction_Coefficient_z","Heat_Flux","Y_Plus","Eddy_Viscosity"
865, 1.486606473948171e+00, 0.000000000000000e+00, 2.532963263107519e+00, 1.102730011743622e+00, 3.286767381980264e+02, -9.965770204028561e-01, 2.160699831802729e+01, 2.742302008216044e+05, 4.660515603846563e-05, 9.001432555292577e+04, 2.843628005188367e+02, 8.835943709236386e-01, -8.555524382746060e-02, 1.770966785496050e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.284888499440919e-06
866, 3.589227094505785e+01, 0.000000000000000e+00, -4.577124347532239e+01, 1.136151532106689e+00, 3.241304046496523e+02, 3.848531470073671e-04, 1.730664005827401e+01, 2.813076947407600e+05, 4.725278629256535e-05, 9.397624923283511e+04, 2.881457340950865e+02, 8.395503761426873e-01, -1.023801757314731e-04, 1.789277043445649e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.767454213434202e-06
867, 9.396787856303460e-01, 0.000000000000000e+00, 7.466111621024226e-03, 7.893984248462733e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.862478232974029e+05, 0.000000000000000e+00, 7.449912931896116e+04, 3.287647806086065e+02, 0.000000000000000e+00, -4.201951953827969e-01, 1.978963981024645e-05, 4.120048511446814e-07, -5.652438871644668e-09, -5.097593871590472e-08, -2.870420666206878e-01, 1.109233386227761e+02, 0.000000000000000e+00
868, -1.439848543447707e+01, 0.000000000000000e+00, 1.610398509303155e+01, 1.136577525146722e+00, 3.241837726329831e+02, 2.837321850874491e-02, 1.724973859206066e+01, 2.814074403339897e+05, 4.725996031551515e-05, 9.401735643000680e+04, 2.881637299068591e+02, 8.393394606563331e-01, 7.842415764314593e-04, 1.789363870548059e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.774469820533450e-06
869, -9.320601569093583e-01, 0.000000000000000e+00, 1.873467816560000e+01, 1.135859369720014e+00, 3.240204208769161e+02, -2.139977555938679e-02, 1.731601741093835e+01, 2.812332556163660e+05, 4.724347685469730e-05, 9.395419769381754e+04, 2.881522192632993e+02, 8.394740332570427e-01, -5.779994226480223e-04, 1.789308333713544e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.760791381223081e-06
870, 8.230983617256729e-01, 1.378311448476526e+00, -1.713157322252945e-02, 9.299969108570951e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.194201591565702e+05, 0.000000000000000e+00, 8.776806366262805e+04, 3.287648331800104e+02, 0.000000000000000e+00, -1.340038073399409e-01, 1.978964218799223e-05, 3.065063371153723e-06, 1.080301961470436e-06, -4.208459374067139e-07, -2.339223395110259e+01, 5.846783727045666e+02, 0.000000000000000e+00
871, 1.412716114802908e+00, 1.475684234400103e+00, -2.290848791891538e-04, 6.719427005699350e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.585310302514860e+05, 0.000000000000000e+00, 6.341241210059437e+04, 3.287550086753777e+02, 0.000000000000000e+00, -6.593193712498231e-01, 1.978919783334300e-05, 1.307111780674527e-05, 1.578641157921809e-05, 1.068971504485971e-06, -4.339261733090477e+01, 3.137574046195991e+01, 0.000000000000000e+00
872, 6.968443371265209e-01, 0.000000000000000e+00, 2.393409201875158e-01, 9.184743937865572e-01, 3.313548637830369e+02, 1.019076265511868e+00, 2.537938829994506e+01, 2.338797375444762e+05, 3.447613153085525e-05, 6.950305960839428e+04, 2.636132378429235e+02, 1.111644817808629e+00, -5.279530671299315e-01, 1.668404346155214e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.935341484004412e-07
873, 5.799571633166498e-01, 2.361260918189032e-01, -4.356429794206784e-02, 1.036349897611341e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.445130133558031e+05, 0.000000000000000e+00, 9.780520534232122e+04, 3.287652490002460e+02, 0.000000000000000e+00, 8.248256864889093e-02, 1.978966099506961e-05, 5.086373555545677e-07, -3.982982166100253e-08, 1.722675499839122e-08, -5.038197736304112e+00, 3.842426984636983e+03, 0.000000000000000e+00
874, 1.408029374212981e+00, 1.476497060216504e+00, 6.872048247406053e-04, 1.086470450200841e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.563362712675279e+05, 0.000000000000000e+00, 1.025345085070111e+05, 3.287626560432002e+02, 0.000000000000000e+00, 1.844866785587484e-01, 1.978954371837117e-05, -8.596998959231878e-07, -2.282162923235559e-06, 1.602455149027388e-06, -1.123031654434300e+00, 4.475421866350969e+01, 0.000000000000000e+00
875, -1.783997420511412e-01, 0.000000000000000e+00, -1.135831413958491e+01, 1.136241444733060e+00, 3.238769144372786e+02, -3.946258030615674e-02, 1.714020865010426e+01, 2.813065778020009e+05, 4.726073230603763e-05, 9.400719243426496e+04, 2.882178017962801e+02, 8.387015511162818e-01, 5.650191449928342e-04, 1.789624743650998e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.768942844772678e-06
876, 1.717000056819555e+01, 0.000000000000000e+00, -3.670506259683748e+00, 1.130331704038674e+00, 3.190280819562112e+02, -2.894284399881725e-01, 1.604316520828054e+01, 2.795828191734505e+05, 4.771749197180922e-05, 9.377889038119206e+04, 2.890210842823715e+02, 8.291975543806552e-01, -4.359120184489294e-03, 1.793497460240080e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.809318705225662e-06
877, 2.330979536862827e+00, 0.000000000000000e+00, 8.133495669365232e-01, 1.155507592840988e+00, 4.022320509056526e+02, -4.814448039637193e+00, 8.162170455492934e+00, 2.926403943028801e+05, 5.420997932075701e-05, 8.903722929261075e+04, 2.684288425039928e+02, 1.060134399413865e+00, -1.066297723275212e-01, 1.692537089079887e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.771266153739085e-06
878, -1.122292531409724e+01, 0.000000000000000e+00, 3.621048215774204e+01, 1.136258286358490e+00, 3.241247482703113e+02, 2.922076521062863e-03, 1.735401885873147e+01, 2.813313595300962e+05, 4.724669529938200e-05, 9.398781402915881e+04, 2.881541182219595e+02, 8.394512200915207e-01, 1.470554629256728e-04, 1.789317495929184e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.766717665960194e-06
879, 9.911880509118589e-01, 0.000000000000000e+00, -6.408004028230607e-03, 7.855350365192796e-01, 4.688360634293153e+01, -5.961970564394736e-01, 1.462070159599583e+01, 1.857751989135182e+05, 3.002027048951548e-05, 7.369592671475996e+04, 3.268197319483581e+02, 1.725192169000874e-01, -4.375190936117223e-01, 1.970153723705439e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.124525604269801e-07
880, 1.283852943507554e+00, 0.000000000000000e+00, 4.668252025084769e+00, 1.127029961750974e+00, 3.253049811968402e+02, -1.971469727468911e-01, 1.600866360560031e+01, 2.793541236641591e+05, 4.690772117602383e-05, 9.291701293088410e+04, 2.872037613321086e+02, 8.506221045514931e-01, -2.294854850163236e-02, 1.784728521470465e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.579169998384722e-06
881, 1.261422229138506e+00, 9.305534823722309e-01, -1.883954198031342e-09, 7.009151229308498e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.653715734590518e+05, 0.000000000000000e+00, 6.614862938362070e+04, 3.287651423569367e+02, 0.000000000000000e+00, -6.003031909044952e-01, 1.978965617171488e-05, 1.691200058367070e-07, 4.256105814528141e-08, 1.130024869488599e-07, -3.273131150249372e-01, 1.783912363236114e+03, 0.000000000000000e+00
882, 1.161833405732580e+00, 0.000000000000000e+00, 1.555220228860605e-01, 8.954657881957160e-01, 2.099120105540091e+02, 1.099952904971137e+00, 2.787161841988979e+01, 2.184271305963052e+05, 4.451272374037473e-05, 7.735570933174183e+04, 3.009357062240670e+02, 6.799913265784329e-01, -3.585829680750797e-01, 1.850340408341819e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.083026843848520e-06
883, 8.649117070733894e-01, 0.000000000000000e+00, 1.017610575118795e+00, 1.059938717579082e+00, 3.924998766776573e+02, -2.940222925719171e+00, 3.513761339785572e+01, 2.710096677020004e+05, 4.276561883208323e-05, 7.910038992641658e+04, 2.599729805096520e+02, 1.150247374327253e+00, -3.209527750129127e-01, 1.650024856976654e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.481989361015067e-06
884, 2.047810041258856e+00, 0.000000000000000e+00, -4.197056923115383e-02, 1.085300289603296e+00, 1.732649071747832e+02, 1.323702630857718e+01, 3.880339332462050e+01, 2.602351809973857e+05, 5.981084261540385e-05, 9.825206709204087e+04, 3.153712667414597e+02, 4.608197774427213e-01, 9.212071901599758e-02, 1.917760183024611e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.345768639553733e-06
885, 7.023767914226369e-01, 0.000000000000000e+00, -1.543388791161817e-01, 9.447651282287307e-01, 3.000757464673688e+02, 1.363709745908811e+00, 8.907891633009648e+00, 2.365329905483598e+05, 3.598920470666801e-05, 7.553402804036232e+04, 2.785153499108753e+02, 9.497939084235747e-01, -3.978739528556653e-01, 1.742432978534041e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.915397085822502e-07
886, 1.012118050223563e+00, 0.000000000000000e+00, -9.957632103834158e-03, 7.933993789557967e-01, 5.215072315246770e+01, 8.640029165921073e-01, 5.516232308124046e+00, 1.876876949903475e+05, 3.562344665675014e-05, 7.438163826875659e+04, 3.265910121221204e+02, 1.824704209762468e-01, -4.227293044430853e-01, 1.969116002795150e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.316054224437752e-07
887, 2.037872371513299e-01, 1.021123068333840e-01, -3.937279174166505e-02, 7.923196788149213e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.869370264519463e+05, 0.000000000000000e+00, 7.477481058077852e+04, 3.287647331359271e+02, 0.000000000000000e+00, -4.142491562410348e-01, 1.978963766311011e-05, 1.296968884072681e-06, -3.739541051565117e-08, -9.776021447090687e-08, -1.196414797552342e+01, 2.014144419160863e+03, 0.000000000000000e+00
888, 1.204131168037957e+00, 1.486459178825578e+00, -1.922896355300309e-02, 8.108400977974434e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.913068049758636e+05, 0.000000000000000e+00, 7.652272199034544e+04, 3.287649705592150e+02, 0.000000000000000e+00, -3.765492792559127e-01, 1.978964840149908e-05, 2.114469602518863e-06, 2.020751529483279e-07, 2.464653109718841e-07, -1.535337253843396e+01, 1.251414235601611e+03, 0.000000000000000e+00
889, -9.728855414796527e+00, 0.000000000000000e+00, -4.575882358247611e+00, 1.136697801277225e+00, 3.238023868994611e+02, 7.161941580981979e-02, 1.732609066813266e+01, 2.814036614433563e+05, 4.730088574330056e-05, 9.406082453197215e+04, 2.882664546424456e+02, 8.381272678596348e-01, 1.721784570830984e-03, 1.789859452141348e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.785463161762580e-06
890, 1.395798473562091e+00, 1.470551204875930e+00, -2.144534669713752e-03, 8.516335966660646e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.009306874553734e+05, 0.000000000000000e+00, 8.037227498214936e+04, 3.287636707784497e+02, 0.000000000000000e+00, -2.935200859888040e-01, 1.978958961382578e-05, 2.305165452902529e-06, -1.746210499085144e-06, 3.460218358561714e-07, -1.594243862809835e+00, 4.438560447352571e+01, 0.000000000000000e+00
891, 1.402913830005836e+00, 1.476485432947273e+00, -1.394409293959939e-03, 1.031734045870928e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.434230520291144e+05, 0.000000000000000e+00, 9.736922081164572e+04, 3.287640168218394e+02, 0.000000000000000e+00, 7.307902389031816e-02, 1.978960526500405e-05, 3.703072319505135e-06, -1.731162335680511e-06, -2.420834482162840e-09, -4.877982993240282e+00, 8.131853377567289e+01, 0.000000000000000e+00
892, -2.202392139359887e+00, 0.000000000000000e+00, -1.257084563501715e+01, 1.136774395019394e+00, 3.240370090325302e+02, 2.954897117573357e-02, 1.729922593806712e+01, 2.814398261876468e+05, 4.727083315099555e-05, 9.404995948639134e+04, 2.882137361264570e+02, 8.387492942242296e-01, 1.487441525987687e-03, 1.789605129399019e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.778820052139813e-06
893, -1.844918145924680e+00, 0.000000000000000e+00, 9.770180063818771e+00, 1.135631295969157e+00, 3.237927203903523e+02, -1.190863869314867e-01, 1.864563660949383e+01, 2.811696889513885e+05, 4.729727661415420e-05, 9.394260244000560e+04, 2.881745209905048e+02, 8.392126097820038e-01, -8.280919845069619e-04, 1.789415934663728e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.773540227418476e-06
894, 1.410301224979525e+00, 1.471868266142452e+00, -3.953014789486758e-04, 9.012258215441246e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.126313242082879e+05, 0.000000000000000e+00, 8.505252968331512e+04, 3.287637715840116e+02, 0.000000000000000e+00, -1.925738792604517e-01, 1.978959417315609e-05, 3.701998833652462e-07, 8.525036107904036e-06, -2.506424298640688e-07, -8.512861708552304e+00, 6.120205240595240e+01, 0.000000000000000e+00
895, 2.569202501145469e+00, 0.000000000000000e+00, -9.627232992646299e+00, 1.134060844766951e+00, 3.232770380336951e+02, -1.390649729357043e-01, 1.742736445426603e+01, 2.807698988448576e+05, 4.723903007404526e-05, 9.382362932332102e+04, 2.882081235125048e+02, 8.388160453110477e-01, -3.394167037851267e-03, 1.789578051914181e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.735365776264281e-06
896, 1.191490904288957e+00, 7.123320727002618e-01, 1.067753708307714e-03, 4.567667584305931e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.077680477017655e+05, 0.000000000000000e+00, 4.310721908070620e+04, 3.287652157275438e+02, 0.000000000000000e+00, -1.097272504812016e+00, 1.978965949018348e-05, -1.696382234424200e-08, 7.580235870294041e-09, 2.363515181050460e-09, -1.601650043482199e-01, 2.261009285952808e+02, 0.000000000000000e+00
897, 8.032118484757647e-01, 1.372543884272117e+00, 1.294837081726155e-02, 4.181445606839395e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.865532474945534e+04, 0.000000000000000e+00, 3.946212989978213e+04, 3.287641208243950e+02, 0.000000000000000e+00, -1.175891714554851e+00, 1.978960996892857e-05, 2.513622103016876e-06, 1.073955180274546e-06, 7.803990873643679e-07, -2.578213834215848e+01, 4.371293081682718e+02, 0.000000000000000e+00
898, -2.272490096048614e+01, 0.000000000000000e+00, -4.439526502113617e+01, 1.136292279488011e+00, 3.241554759096297e+02, 3.889803597944035e-03, 1.731391392669480e+01, 2.813413240199431e+05, 4.724721095994906e-05, 9.398909316138436e+04, 2.881494193833183e+02, 8.395067655393865e-01, 1.746444627382636e-04, 1.789294824622882e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.767433676753842e-06
899, -8.989628107991280e+00, 0.000000000000000e+00, 2.121588678822746e+00, 1.138296480774999e+00, 3.247817686695411e+02, 2.358211189855015e-01, 1.757366324966870e+01, 2.818430919528339e+05, 4.732341747106153e-05, 9.414944558640003e+04, 2.881328129230008e+02, 8.397035581335579e-01, 3.633210305531666e-03, 1.789214699113452e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.816374106353105e-06
900, 6.876286728000637e-02, 0.000000000000000e+00, 3.231698118474306e-02, 1.012864208453081e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.389716954422142e+05, 0.000000000000000e+00, 9.558867817688565e+04, 3.287649999283680e+02, 0.000000000000000e+00, 3.467533939588970e-02, 1.978964972983264e-05, 3.799919223513804e-06, -1.511256782238010e-07, 5.362072637242099e-07, -4.470443862642264e+01, 1.292443370874201e+03, 0.000000000000000e+00
901, -1.651117370016664e-02, 0.000000000000000e+00, -4.481112109999685e-03, 1.464253964223677e+00, 1.799783468045816e+02, -1.235902578098057e+01, 3.174754778366990e+00, 3.486479883045077e+05, 7.548847562554689e-05, 1.350125582356022e+05, 3.212092942908448e+02, 3.429649542021970e-01, 8.849904184982532e-01, 1.944593500894953e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.748432677935446e-05
902, 1.967700304527398e-02, 0.000000000000000e+00, 3.178866224023125e-01, 1.286703812769313e+00, 3.233196143561731e+02, 1.543666329046373e+01, 1.186057399790663e+02, 3.167752192833039e+05, 5.356474617562548e-05, 1.082378979245662e+05, 2.930428346853134e+02, 7.807113634666814e-01, 3.075003955373150e-01, 1.812809284426715e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.174107849539824e-06
903, -3.470623703768558e+01, 0.000000000000000e+00, -6.686008097075700e+00, 1.136259106871517e+00, 3.241290180145451e+02, 2.650009967078349e-04, 1.735591486539680e+01, 2.813319578372201e+05, 4.724787762778234e-05, 9.398756797000358e+04, 2.881531557566670e+02, 8.394633045962684e-01, 1.417483290330839e-04, 1.789312852169500e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.767112459002578e-06
904, 7.269814789125111e-01, 1.197599028677393e+00, -1.958266669015288e-02, 9.772132197154895e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.305605764202355e+05, 0.000000000000000e+00, 9.222423056809418e+04, 3.287653600683942e+02, 0.000000000000000e+00, -3.789084461097198e-02, 1.978966601855390e-05, 6.298890677750858e-07, 6.676048868040641e-08, -9.011541600231312e-08, -5.655324004787101e+00, 1.995861890770016e+03, 0.000000000000000e+00
