"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         758,      -1.623936722,       1.453314542,       1.629746545,       5.484520317,      -1.841109315
          0,           0,         759,        -1.6243713,         1.4567433,       1.630642034,       5.482948329,      -1.841512815
          0,           0,         760,      -1.624420216,       1.461435963,       1.632248109,       5.481846794,       -1.84169038
          0,           0,         761,      -1.624193421,       1.466429441,       1.634215864,       5.481116451,      -1.841699176
          0,           0,         762,      -1.623682763,       1.471281072,       1.636380236,       5.480825057,      -1.841498344
          0,           0,         763,      -1.623028879,        1.47557687,       1.638446564,       5.480840276,      -1.841071596
          0,           0,         764,      -1.622127699,       1.479461119,       1.640566184,       5.481297577,      -1.840563002
          0,           0,         765,      -1.620975296,       1.483144062,       1.642841703,       5.482241726,      -1.839901479
          0,           0,         766,      -1.619714826,         1.4859812,       1.644872271,       5.483523238,      -1.839144648
          0,           0,         767,      -1.618421375,       1.488120058,       1.646563432,       5.485067496,      -1.838394464
          0,           0,         768,      -1.617173698,       1.489733056,       1.647949385,       5.486777532,      -1.837584741
          0,           0,         769,      -1.616067641,       1.490181633,       1.648843417,        5.48852442,      -1.836777307
          0,           0,         770,      -1.615137989,       1.489971825,        1.64944208,       5.490232718,      -1.836018308
          0,           0,         771,      -1.614258136,       1.489620642,       1.650045566,        5.49204212,      -1.835436579
          0,           0,         772,      -1.613673863,       1.488532905,        1.65016569,       5.493610704,      -1.834993913
          0,           0,         773,      -1.613419632,       1.486659398,       1.649776102,       5.494841095,      -1.834754922
          0,           0,         774,      -1.613491402,       1.483984098,       1.648908124,       5.495694921,      -1.834717404
          0,           0,         775,      -1.613873786,       1.480660548,       1.647724489,       5.496145904,      -1.834860483
          0,           0,         776,      -1.614546032,       1.476826932,       1.646182972,       5.496170321,      -1.835068216
          0,           0,         777,      -1.615439371,        1.47296365,       1.644462299,       5.495799845,      -1.835437164
          0,           0,         778,      -1.616338781,       1.470041251,       1.642957739,       5.495258507,      -1.835831195
          0,           0,         779,      -1.617281655,       1.467390094,       1.641356434,       5.494485608,       -1.83628412
          0,           0,         780,      -1.618156146,       1.465038402,       1.639894095,       5.493592839,      -1.836722267
          0,           0,         781,      -1.618912888,       1.462372744,       1.638375578,       5.492682043,      -1.837365367
          0,           0,         782,      -1.619811443,       1.459298945,       1.636677386,       5.491399829,      -1.838180845
          0,           0,         783,      -1.620919058,       1.455978389,       1.634815297,       5.489660475,      -1.839058857
          0,           0,         784,      -1.622148324,       1.453187176,       1.633038003,       5.487580639,       -1.83988236
          0,           0,         785,      -1.623300901,       1.452243989,        1.63184127,       5.485414298,      -1.840618779
          0,           0,         786,      -1.624160286,       1.454026918,       1.631567819,       5.483463119,      -1.841164604
          0,           0,         787,      -1.624657091,       1.456758375,        1.63219858,       5.481855677,      -1.841619586
          0,           0,         788,      -1.624773639,       1.460778781,       1.633676547,       5.480682762,      -1.841881128
          0,           0,         789,      -1.624676707,       1.465326705,       1.635522244,       5.479791029,      -1.841963978
          0,           0,         790,       -1.62426987,       1.470032952,       1.637757761,       5.479323196,      -1.841875973
          0,           0,         791,      -1.623744883,       1.474445715,       1.639872803,       5.479093626,      -1.841569378
          0,           0,         792,      -1.623010188,       1.478480844,       1.642019693,       5.479235281,      -1.841158077
          0,           0,         793,      -1.622024475,       1.482501206,       1.644297244,       5.479820061,      -1.840538944
          0,           0,         794,      -1.620911552,       1.485813371,       1.646369958,       5.480732527,      -1.839867379
