"Mach","Points:0","Points:1","Points:2"
8.979446411133e+00,-9.469848126173e-03,9.265751577914e-03,0.000000000000e+00
8.979441642761e+00,-9.358734823763e-03,9.463939815760e-03,0.000000000000e+00
8.979437828064e+00,-9.251041337848e-03,9.651226922870e-03,0.000000000000e+00
8.979433059692e+00,-9.135779924691e-03,9.846431203187e-03,0.000000000000e+00
8.979428291321e+00,-9.006029926240e-03,1.005910709500e-02,0.000000000000e+00
8.979421615601e+00,-8.801331743598e-03,1.037834305316e-02,0.000000000000e+00
8.979425430298e+00,-8.904770016670e-03,1.021106913686e-02,0.000000000000e+00
8.979462623596e+00,-9.937453083694e-03,8.417239412665e-03,0.000000000000e+00
8.979465484619e+00,-1.002710219473e-02,8.233449421823e-03,0.000000000000e+00
8.979459762573e+00,-9.868871420622e-03,8.532918058336e-03,0.000000000000e+00
8.979466438293e+00,-1.004995778203e-02,8.168309926987e-03,0.000000000000e+00
8.979470252991e+00,-1.019962038845e-02,7.852996699512e-03,0.000000000000e+00
8.979471206665e+00,-1.023399922997e-02,7.762765511870e-03,0.000000000000e+00
8.979473114014e+00,-1.029533613473e-02,7.620509248227e-03,0.000000000000e+00
8.979473114014e+00,-1.035480573773e-02,7.477707229555e-03,0.000000000000e+00
8.979467391968e+00,-1.011002808809e-02,8.032350800931e-03,0.000000000000e+00
8.979452133179e+00,-9.665272198617e-03,8.915593847632e-03,0.000000000000e+00
8.979455947876e+00,-9.767354466021e-03,8.720215409994e-03,0.000000000000e+00
8.979449272156e+00,-9.572012349963e-03,9.072699584067e-03,0.000000000000e+00
8.979446411133e+00,-9.481891058385e-03,9.224159643054e-03,0.000000000000e+00
8.971134185791e+00,-1.175191625953e-02,2.704340498894e-03,0.000000000000e+00
8.968272209167e+00,-1.173784025013e-02,2.769317710772e-03,0.000000000000e+00
8.978034973145e+00,-1.174639631063e-02,2.865816699341e-03,0.000000000000e+00
8.977106094360e+00,-1.174485124648e-02,2.843968104571e-03,0.000000000000e+00
8.976036071777e+00,-1.174400653690e-02,2.820599125698e-03,0.000000000000e+00
8.974305152893e+00,-1.174148824066e-02,2.804974559695e-03,0.000000000000e+00
8.971465110779e+00,-1.173887960613e-02,2.790419617668e-03,0.000000000000e+00
8.978510856628e+00,-1.163193304092e-02,3.534669755027e-03,0.000000000000e+00
8.978153228760e+00,-1.157629303634e-02,3.778327023610e-03,0.000000000000e+00
8.978205680847e+00,-1.160413771868e-02,3.657330991700e-03,0.000000000000e+00
8.978231430054e+00,-1.164058689028e-02,3.471843898296e-03,0.000000000000e+00
8.978256225586e+00,-1.167675480247e-02,3.281518351287e-03,0.000000000000e+00
8.977894783020e+00,-1.165195740759e-02,3.397983266041e-03,0.000000000000e+00
8.977958679199e+00,-1.172898802906e-02,2.966050291434e-03,0.000000000000e+00
8.978203773499e+00,-1.170555874705e-02,3.116624662653e-03,0.000000000000e+00
8.977899551392e+00,-1.171053294092e-02,3.068068064749e-03,0.000000000000e+00
8.977807998657e+00,-1.168397627771e-02,3.220405429602e-03,0.000000000000e+00
8.977501869202e+00,-1.152379997075e-02,3.980563487858e-03,0.000000000000e+00
8.977266311646e+00,-1.155329402536e-02,3.854932961985e-03,0.000000000000e+00
8.979400634766e+00,-7.974348030984e-03,1.163308694959e-02,0.000000000000e+00
8.979416847229e+00,-8.582282811403e-03,1.073377765715e-02,0.000000000000e+00
8.979413986206e+00,-8.461567573249e-03,1.092288177460e-02,0.000000000000e+00
8.979410171509e+00,-8.333190344274e-03,1.111830491573e-02,0.000000000000e+00
8.979404449463e+00,-8.098994381726e-03,1.145420875400e-02,0.000000000000e+00
8.979407310486e+00,-8.217360824347e-03,1.128069125116e-02,0.000000000000e+00
8.979390144348e+00,-7.637048140168e-03,1.208283752203e-02,0.000000000000e+00
8.979393959045e+00,-7.770181167871e-03,1.190201099962e-02,0.000000000000e+00
8.979397773743e+00,-7.891210727394e-03,1.173425652087e-02,0.000000000000e+00
8.979388237000e+00,-7.559957914054e-03,1.217222306877e-02,0.000000000000e+00
8.979380607605e+00,-7.103913929313e-03,1.277874689549e-02,0.000000000000e+00
8.979376792908e+00,-6.971425842494e-03,1.295043341815e-02,0.000000000000e+00
8.979373931885e+00,-6.847346667200e-03,1.310898922384e-02,0.000000000000e+00
8.979370117188e+00,-6.729350890964e-03,1.325737126172e-02,0.000000000000e+00
8.979382514954e+00,-7.245418615639e-03,1.259218808264e-02,0.000000000000e+00
8.979385375977e+00,-7.396032568067e-03,1.238960400224e-02,0.000000000000e+00
8.979293823242e+00,-2.965467283502e-03,1.734024472535e-02,0.000000000000e+00
8.979291915894e+00,-2.777519170195e-03,1.752350479364e-02,0.000000000000e+00
8.979293823242e+00,-3.049878170714e-03,1.724409684539e-02,0.000000000000e+00
8.979305267334e+00,-3.886507358402e-03,1.643838919699e-02,0.000000000000e+00
8.979303359985e+00,-3.761338302866e-03,1.655644923449e-02,0.000000000000e+00
8.979295730591e+00,-3.353855572641e-03,1.695691794157e-02,0.000000000000e+00
8.979298591614e+00,-3.501650877297e-03,1.680868491530e-02,0.000000000000e+00
8.979300498962e+00,-3.637426532805e-03,1.667130552232e-02,0.000000000000e+00
8.979308128357e+00,-4.021630156785e-03,1.629451103508e-02,0.000000000000e+00
8.979310035706e+00,-4.163214005530e-03,1.614739000797e-02,0.000000000000e+00
8.979317665100e+00,-4.551564343274e-03,1.575239002705e-02,0.000000000000e+00
8.979315757751e+00,-4.426234867424e-03,1.587646082044e-02,0.000000000000e+00
8.979312896729e+00,-4.304895643145e-03,1.599557884037e-02,0.000000000000e+00
8.979320526123e+00,-4.669629968703e-03,1.561803463846e-02,0.000000000000e+00
8.979310989380e+00,-4.194728098810e-03,1.610145345330e-02,0.000000000000e+00
8.979294776917e+00,-3.247916931286e-03,1.704715378582e-02,0.000000000000e+00
8.979351043701e+00,-5.981727037579e-03,1.420127134770e-02,0.000000000000e+00
8.979347229004e+00,-5.823054350913e-03,1.438292581588e-02,0.000000000000e+00
8.979343414307e+00,-5.656310357153e-03,1.457041036338e-02,0.000000000000e+00
8.979340553284e+00,-5.523519124836e-03,1.470973063260e-02,0.000000000000e+00
8.979356765747e+00,-6.215215660632e-03,1.391272898763e-02,0.000000000000e+00
8.979352951050e+00,-6.074412260205e-03,1.407834980637e-02,0.000000000000e+00
8.979362487793e+00,-6.449759937823e-03,1.362331677228e-02,0.000000000000e+00
8.979364395142e+00,-6.536296568811e-03,1.350613962859e-02,0.000000000000e+00
8.979366302490e+00,-6.607591640204e-03,1.340605877340e-02,0.000000000000e+00
8.979359626770e+00,-6.308935116976e-03,1.378871314228e-02,0.000000000000e+00
8.979331016541e+00,-5.138566717505e-03,1.513749174774e-02,0.000000000000e+00
8.979337692261e+00,-5.409091711044e-03,1.482795085758e-02,0.000000000000e+00
8.979334831238e+00,-5.270015448332e-03,1.498597767204e-02,0.000000000000e+00
8.979329109192e+00,-5.062519107014e-03,1.520905550569e-02,0.000000000000e+00
8.979326248169e+00,-4.931194242090e-03,1.534905377775e-02,0.000000000000e+00
8.979323387146e+00,-4.800920374691e-03,1.548447087407e-02,0.000000000000e+00
8.979287147522e+00,-2.294818637893e-03,1.804418489337e-02,0.000000000000e+00
8.979288101196e+00,-2.348879352212e-03,1.797895878553e-02,0.000000000000e+00
8.979287147522e+00,-2.368336543441e-03,1.794588752091e-02,0.000000000000e+00
8.979285240173e+00,-2.142603974789e-03,1.819047890604e-02,0.000000000000e+00
8.979288101196e+00,-2.438876777887e-03,1.786656863987e-02,0.000000000000e+00
8.979289054871e+00,-2.532226266339e-03,1.776578463614e-02,0.000000000000e+00
8.979290008545e+00,-2.631932031363e-03,1.766098476946e-02,0.000000000000e+00
8.979279518127e+00,-1.198366167955e-03,1.911676488817e-02,0.000000000000e+00
8.979280471802e+00,-1.396104460582e-03,1.892643421888e-02,0.000000000000e+00
8.979280471802e+00,-1.598453498445e-03,1.873007044196e-02,0.000000000000e+00
8.979271888733e+00,-7.095985347405e-04,1.958805322647e-02,0.000000000000e+00
8.979278564453e+00,-9.674245957285e-04,1.934927143157e-02,0.000000000000e+00
8.979278564453e+00,-1.057269982994e-03,1.925487071276e-02,0.000000000000e+00
8.979272842407e+00,-7.557436474599e-04,1.953877508640e-02,0.000000000000e+00
8.979274749756e+00,-8.180367294699e-04,1.948675885797e-02,0.000000000000e+00
8.979276657104e+00,-8.787253755145e-04,1.942321099341e-02,0.000000000000e+00
8.979269027710e+00,-6.574902217835e-04,1.961525157094e-02,0.000000000000e+00
8.979281425476e+00,-1.767062349245e-03,1.856455393136e-02,0.000000000000e+00
8.979282379150e+00,-1.882796757855e-03,1.844484172761e-02,0.000000000000e+00
8.979282379150e+00,-1.988821430132e-03,1.833539828658e-02,0.000000000000e+00
8.979267120361e+00,-6.079103914090e-04,1.965773664415e-02,0.000000000000e+00
8.979264259338e+00,-5.560007994063e-04,1.969322189689e-02,0.000000000000e+00
8.979263305664e+00,-5.402730312198e-04,1.971765235066e-02,0.000000000000e+00
8.979260444641e+00,-4.978039651178e-04,1.975091546774e-02,0.000000000000e+00
8.979256629944e+00,-4.399213648867e-04,1.978612691164e-02,0.000000000000e+00
8.979251861572e+00,-3.666452539619e-04,1.982362009585e-02,0.000000000000e+00
8.979246139526e+00,-2.757656620815e-04,1.986170746386e-02,0.000000000000e+00
8.979240417480e+00,-1.538596407045e-04,1.992938108742e-02,0.000000000000e+00
8.979241371155e+00,-1.742842723615e-04,1.990153081715e-02,0.000000000000e+00
8.979236602783e+00,-6.719392695231e-05,1.995680667460e-02,0.000000000000e+00
8.979234695435e+00,0.000000000000e+00,1.999018713832e-02,0.000000000000e+00
8.975849151611e+00,-1.193948090076e-02,1.139384228736e-03,0.000000000000e+00
8.975209236145e+00,-1.192437764257e-02,1.315761473961e-03,0.000000000000e+00
8.975400924683e+00,-1.193195581436e-02,1.233717310242e-03,0.000000000000e+00
8.973967552185e+00,-1.191373448819e-02,1.397061976604e-03,0.000000000000e+00
8.973325729370e+00,-1.191843207926e-02,1.333186170086e-03,0.000000000000e+00
8.971256256104e+00,-1.190476864576e-02,1.453784410842e-03,0.000000000000e+00
8.970949172974e+00,-1.195001229644e-02,5.201378953643e-04,0.000000000000e+00
8.977126121521e+00,-1.195682398975e-02,9.060014854185e-04,0.000000000000e+00
8.976683616638e+00,-1.195630338043e-02,8.463111007586e-04,0.000000000000e+00
8.976155281067e+00,-1.195579487830e-02,7.824559579603e-04,0.000000000000e+00
8.975309371948e+00,-1.195518672466e-02,7.160427048802e-04,0.000000000000e+00
8.974847793579e+00,-1.195477321744e-02,6.452906527556e-04,0.000000000000e+00
8.972968101501e+00,-1.195131707937e-02,5.880436510779e-04,0.000000000000e+00
8.975975990295e+00,-1.194873545319e-02,9.872729424387e-04,0.000000000000e+00
8.975029945374e+00,-1.194171234965e-02,1.065493677743e-03,0.000000000000e+00
8.976558685303e+00,-1.185554359108e-02,2.085334621370e-03,0.000000000000e+00
8.975658416748e+00,-1.184176839888e-02,2.170837717131e-03,0.000000000000e+00
8.976072311401e+00,-1.179706677794e-02,2.484289230779e-03,0.000000000000e+00
8.975006103516e+00,-1.178260240704e-02,2.557667903602e-03,0.000000000000e+00
8.973344802856e+00,-1.176702696830e-02,2.633433789015e-03,0.000000000000e+00
8.974941253662e+00,-1.180509757251e-02,2.409547334537e-03,0.000000000000e+00
8.969898223877e+00,-1.176153775305e-02,2.632760908455e-03,0.000000000000e+00
8.974669456482e+00,-1.182796433568e-02,2.252263016999e-03,0.000000000000e+00
8.973787307739e+00,-1.181384641677e-02,2.333452925086e-03,0.000000000000e+00
8.974788665771e+00,-1.188058312982e-02,1.799334073439e-03,0.000000000000e+00
8.974643707275e+00,-1.188772823662e-02,1.720451517031e-03,0.000000000000e+00
8.972114562988e+00,-1.189896930009e-02,1.527821179479e-03,0.000000000000e+00
8.973999023438e+00,-1.188935060054e-02,1.669269287959e-03,0.000000000000e+00
8.972979545593e+00,-1.189350057393e-02,1.599146518856e-03,0.000000000000e+00
8.975733757019e+00,-1.186200603843e-02,2.011294942349e-03,0.000000000000e+00
8.974818229675e+00,-1.187130156904e-02,1.888609840535e-03,0.000000000000e+00
8.974976539612e+00,-1.186389941722e-02,1.964724389836e-03,0.000000000000e+00
8.967274665833e+00,-1.189585588872e-02,1.507854205556e-03,0.000000000000e+00
8.973855972290e+00,-1.197274401784e-02,0.000000000000e+00,0.000000000000e+00
8.972449302673e+00,-1.196623314172e-02,1.194933211082e-04,0.000000000000e+00
8.971554756165e+00,-1.196031831205e-02,2.366887783865e-04,0.000000000000e+00
8.971202850342e+00,-1.195440720767e-02,3.496767312754e-04,0.000000000000e+00
8.968481063843e+00,-1.194827165455e-02,4.449164844118e-04,0.000000000000e+00
8.979472160339e+00,-1.053116004914e-02,7.060434203595e-03,0.000000000000e+00
8.979466438293e+00,-1.057574804872e-02,6.943728774786e-03,0.000000000000e+00
8.979464530945e+00,-1.094304677099e-02,6.014841143042e-03,0.000000000000e+00
8.979462623596e+00,-1.087232865393e-02,6.201517768204e-03,0.000000000000e+00
8.979462623596e+00,-1.080872304738e-02,6.366566289216e-03,0.000000000000e+00
8.979467391968e+00,-1.064038742334e-02,6.790514104068e-03,0.000000000000e+00
8.979459762573e+00,-1.074622850865e-02,6.522180978209e-03,0.000000000000e+00
8.979457855225e+00,-1.068769488484e-02,6.664531771094e-03,0.000000000000e+00
8.979429244995e+00,-1.095422822982e-02,5.961851682514e-03,0.000000000000e+00
8.979468345642e+00,-1.120721641928e-02,5.263144150376e-03,0.000000000000e+00
8.979467391968e+00,-1.115360390395e-02,5.424487404525e-03,0.000000000000e+00
8.979463577271e+00,-1.110133901238e-02,5.572791676968e-03,0.000000000000e+00
8.979434013367e+00,-1.122195646167e-02,5.194347351789e-03,0.000000000000e+00
8.979442596436e+00,-1.105913240463e-02,5.679703317583e-03,0.000000000000e+00
8.979418754578e+00,-1.101855095476e-02,5.781283602118e-03,0.000000000000e+00
8.979424476624e+00,-1.132714375854e-02,4.847929812968e-03,0.000000000000e+00
8.979421615601e+00,-1.127713173628e-02,5.010561551899e-03,0.000000000000e+00
8.979394912720e+00,-1.139276381582e-02,4.604397807270e-03,0.000000000000e+00
8.979377746582e+00,-1.135101355612e-02,4.746965132654e-03,0.000000000000e+00
8.979313850403e+00,-1.141309831291e-02,4.509378690273e-03,0.000000000000e+00
8.979170799255e+00,-1.142927818000e-02,4.426961764693e-03,0.000000000000e+00
8.978954315186e+00,-1.143682189286e-02,4.375067539513e-03,0.000000000000e+00
8.978669166565e+00,-1.145939715207e-02,4.274238832295e-03,0.000000000000e+00
8.978297233582e+00,-1.147941686213e-02,4.179554060102e-03,0.000000000000e+00
8.977613449097e+00,-1.149480510503e-02,4.099340643734e-03,0.000000000000e+00
8.979471206665e+00,-1.040905993432e-02,7.343671750277e-03,0.000000000000e+00
8.979469299316e+00,-1.046261657029e-02,7.210505194962e-03,0.000000000000e+00
8.979416847229e+00,-8.592455647886e-03,1.070034783334e-02,0.000000000000e+00
8.979418754578e+00,-8.698857389390e-03,1.052838843316e-02,0.000000000000e+00
8.979442596436e+00,-9.383664466441e-03,9.401704184711e-03,0.000000000000e+00
8.979438781738e+00,-9.282260201871e-03,9.579687379301e-03,0.000000000000e+00
8.979434013367e+00,-9.178583510220e-03,9.756381623447e-03,0.000000000000e+00
8.979430198669e+00,-9.077908471227e-03,9.926759637892e-03,0.000000000000e+00
8.979427337646e+00,-8.990162983537e-03,1.006407942623e-02,0.000000000000e+00
8.979425430298e+00,-8.899215608835e-03,1.020370330662e-02,0.000000000000e+00
8.979421615601e+00,-8.799713104963e-03,1.036221161485e-02,0.000000000000e+00
8.979462623596e+00,-9.953038766980e-03,8.359654806554e-03,0.000000000000e+00
8.979458808899e+00,-9.851324371994e-03,8.547184057534e-03,0.000000000000e+00
8.979464530945e+00,-1.001390162855e-02,8.221220225096e-03,0.000000000000e+00
8.979468345642e+00,-1.015511620790e-02,7.922687567770e-03,0.000000000000e+00
8.979469299316e+00,-1.021344028413e-02,7.786251138896e-03,0.000000000000e+00
8.979470252991e+00,-1.027835346758e-02,7.636083755642e-03,0.000000000000e+00
8.979468345642e+00,-1.033584028482e-02,7.498307153583e-03,0.000000000000e+00
8.979465484619e+00,-1.007167529315e-02,8.089710958302e-03,0.000000000000e+00
8.979442596436e+00,-9.399889968336e-03,9.355051442981e-03,0.000000000000e+00
8.979452133179e+00,-9.669717401266e-03,8.888566866517e-03,0.000000000000e+00
8.979454994202e+00,-9.757189080119e-03,8.718407712877e-03,0.000000000000e+00
8.979449272156e+00,-9.577977471054e-03,9.044144302607e-03,0.000000000000e+00
8.979446411133e+00,-9.492604993284e-03,9.186657145619e-03,0.000000000000e+00
8.965011596680e+00,-1.174660678953e-02,2.698799362406e-03,0.000000000000e+00
8.962388038635e+00,-1.172958221287e-02,2.791186561808e-03,0.000000000000e+00
8.967090606689e+00,-1.172249391675e-02,2.857815474272e-03,0.000000000000e+00
8.977190971375e+00,-1.172759756446e-02,2.945285988972e-03,0.000000000000e+00
8.975910186768e+00,-1.172676589340e-02,2.921863691881e-03,0.000000000000e+00
8.974306106567e+00,-1.172666531056e-02,2.895370591432e-03,0.000000000000e+00
8.971525192261e+00,-1.172506995499e-02,2.874919446185e-03,0.000000000000e+00
8.977766990662e+00,-1.161250099540e-02,3.596726572141e-03,0.000000000000e+00
8.977355957031e+00,-1.158248633146e-02,3.723961766809e-03,0.000000000000e+00
8.977254867554e+00,-1.162499003112e-02,3.518876153976e-03,0.000000000000e+00
8.977419853210e+00,-1.166100893170e-02,3.331642830744e-03,0.000000000000e+00
8.976818084717e+00,-1.163695286959e-02,3.444313304499e-03,0.000000000000e+00
8.977129936218e+00,-1.170912291855e-02,3.049449762329e-03,0.000000000000e+00
8.977110862732e+00,-1.169026736170e-02,3.159718355164e-03,0.000000000000e+00
8.976672172546e+00,-1.166926696897e-02,3.267661901191e-03,0.000000000000e+00
8.976602554321e+00,-1.150261983275e-02,4.044382367283e-03,0.000000000000e+00
8.976343154907e+00,-1.152902096510e-02,3.935434389859e-03,0.000000000000e+00
8.976510047913e+00,-1.155540626496e-02,3.822568105534e-03,0.000000000000e+00
8.979401588440e+00,-8.013491518795e-03,1.156153064221e-02,0.000000000000e+00
8.979413986206e+00,-8.481973782182e-03,1.087458804250e-02,0.000000000000e+00
8.979411125183e+00,-8.364398963749e-03,1.105422154069e-02,0.000000000000e+00
8.979408264160e+00,-8.251279592514e-03,1.121671032161e-02,0.000000000000e+00
8.979404449463e+00,-8.132168091834e-03,1.139029394835e-02,0.000000000000e+00
8.979392051697e+00,-7.699145935476e-03,1.198324840516e-02,0.000000000000e+00
8.979395866394e+00,-7.815655320883e-03,1.182378269732e-02,0.000000000000e+00
8.979398727417e+00,-7.934960536659e-03,1.165761891752e-02,0.000000000000e+00
8.979413986206e+00,-8.498978801072e-03,1.083201076835e-02,0.000000000000e+00
8.979387283325e+00,-7.501737680286e-03,1.223681587726e-02,0.000000000000e+00
8.979389190674e+00,-7.629978470504e-03,1.206239871681e-02,0.000000000000e+00
8.979380607605e+00,-7.152213715017e-03,1.270251907408e-02,0.000000000000e+00
8.979377746582e+00,-7.024096790701e-03,1.286863535643e-02,0.000000000000e+00
8.979374885559e+00,-6.901473272592e-03,1.302556414157e-02,0.000000000000e+00
8.979371070862e+00,-6.786620710045e-03,1.317082997411e-02,0.000000000000e+00
8.979368209839e+00,-6.674517877400e-03,1.331124547869e-02,0.000000000000e+00
8.979383468628e+00,-7.282699458301e-03,1.252879574895e-02,0.000000000000e+00
8.979385375977e+00,-7.385364267975e-03,1.238609384745e-02,0.000000000000e+00
8.979381561279e+00,-7.195735350251e-03,1.263263355941e-02,0.000000000000e+00
8.979291915894e+00,-2.855335595086e-03,1.743584126234e-02,0.000000000000e+00
8.979290008545e+00,-2.713675843552e-03,1.757011376321e-02,0.000000000000e+00
