"Density","Momentum:0","Momentum:1","Momentum:2","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Points:0","Points:1","Points:2"
1.021274089813e+00,9.042447209358e-01,9.930229745805e-03,0.000000000000e+00,2.994412422180e+00,1.037620425224e+00,1.016005873680e+00,7.424337863922e-01,8.397418260574e-02,1.352487683296e+00,0.000000000000e+00,0.000000000000e+00
1.021700501442e+00,9.055103063583e-01,9.626659564674e-03,0.000000000000e+00,2.995884180069e+00,1.037828803062e+00,1.015785813332e+00,7.432403564453e-01,8.443936705589e-02,1.344539403915e+00,0.000000000000e+00,0.000000000000e+00
1.021861076355e+00,9.038243293762e-01,9.645146317780e-03,0.000000000000e+00,2.995891332626e+00,1.038453817368e+00,1.016237854958e+00,7.415752410889e-01,8.583449572325e-02,1.337197780609e+00,0.000000000000e+00,0.000000000000e+00
1.024056196213e+00,9.065754413605e-01,1.032120361924e-02,0.000000000000e+00,3.002529859543e+00,1.040476679802e+00,1.016034841537e+00,7.423180341721e-01,9.034980088472e-02,1.330415725708e+00,0.000000000000e+00,0.000000000000e+00
1.022346496582e+00,9.045669436455e-01,9.798726998270e-03,0.000000000000e+00,2.997389078140e+00,1.038865685463e+00,1.016158103943e+00,7.418625354767e-01,8.675364404917e-02,1.324149608612e+00,0.000000000000e+00,0.000000000000e+00
1.023029565811e+00,9.034373164177e-01,1.017157360911e-02,0.000000000000e+00,2.998954296112e+00,1.039996385574e+00,1.016584873199e+00,7.402893304825e-01,8.927769958973e-02,1.318359375000e+00,0.000000000000e+00,0.000000000000e+00
1.024304151535e+00,9.050441384315e-01,1.021063048393e-02,0.000000000000e+00,3.002807378769e+00,1.041168689728e+00,1.016464352608e+00,7.407273054123e-01,9.189433604479e-02,1.313007831573e+00,0.000000000000e+00,0.000000000000e+00
1.025663614273e+00,9.060504436493e-01,9.656964801252e-03,0.000000000000e+00,3.006737232208e+00,1.042599320412e+00,1.016512036324e+00,7.405456900597e-01,9.508787095547e-02,1.308060526848e+00,0.000000000000e+00,0.000000000000e+00
1.025727748871e+00,9.087051153183e-01,9.923411533237e-03,0.000000000000e+00,3.007576227188e+00,1.042004585266e+00,1.015868544579e+00,7.429062128067e-01,9.376022964716e-02,1.303485870361e+00,0.000000000000e+00,0.000000000000e+00
1.023689031601e+00,9.038137197495e-01,9.656769223511e-03,0.000000000000e+00,3.000822782516e+00,1.040715694427e+00,1.016632676125e+00,7.400986552238e-01,9.088317304850e-02,1.299254417419e+00,0.000000000000e+00,0.000000000000e+00
1.026919245720e+00,9.071153402328e-01,9.742991067469e-03,0.000000000000e+00,3.010397911072e+00,1.043883085251e+00,1.016519188881e+00,7.405075430870e-01,9.795326739550e-02,1.295339107513e+00,0.000000000000e+00,0.000000000000e+00
1.028293371201e+00,9.119101166725e-01,9.556154720485e-03,0.000000000000e+00,3.015311479568e+00,1.044366955757e+00,1.015631318092e+00,7.437496185303e-01,9.903348237276e-02,1.291714668274e+00,0.000000000000e+00,0.000000000000e+00
1.026882886887e+00,9.100570678711e-01,9.269119240344e-03,0.000000000000e+00,3.011026144028e+00,1.043089270592e+00,1.015782117844e+00,7.432004213333e-01,9.618138521910e-02,1.288357853889e+00,0.000000000000e+00,0.000000000000e+00
1.028317213058e+00,9.115383625031e-01,9.714491665363e-03,0.000000000000e+00,3.015274286270e+00,1.044487118721e+00,1.015724658966e+00,7.433964610100e-01,9.930165112019e-02,1.285247325897e+00,0.000000000000e+00,0.000000000000e+00
1.027958750725e+00,9.114987850189e-01,9.524329565465e-03,0.000000000000e+00,3.014294147491e+00,1.044053435326e+00,1.015656948090e+00,7.436465620995e-01,9.833353012800e-02,1.282362818718e+00,0.000000000000e+00,0.000000000000e+00
1.028996467590e+00,9.128466248512e-01,9.393753483891e-03,0.000000000000e+00,3.017430305481e+00,1.044993519783e+00,1.015546202660e+00,7.440344691277e-01,1.004318967462e-01,1.279686093330e+00,0.000000000000e+00,0.000000000000e+00
1.028487682343e+00,9.121441841125e-01,9.377810172737e-03,0.000000000000e+00,3.015882492065e+00,1.044543623924e+00,1.015611171722e+00,7.438058257103e-01,9.942771494389e-02,1.277199864388e+00,0.000000000000e+00,0.000000000000e+00
1.029109001160e+00,9.116541743279e-01,9.290161542594e-03,0.000000000000e+00,3.017441272736e+00,1.045438766479e+00,1.015867948532e+00,7.428628802299e-01,1.014258041978e-01,1.274888157845e+00,0.000000000000e+00,0.000000000000e+00
1.030275106430e+00,9.145895242691e-01,9.519397281110e-03,0.000000000000e+00,3.021323442459e+00,1.046133041382e+00,1.015391945839e+00,7.445873618126e-01,1.029755473137e-01,1.272736072540e+00,0.000000000000e+00,0.000000000000e+00
1.030244231224e+00,9.145315289497e-01,9.619783610106e-03,0.000000000000e+00,3.021225214005e+00,1.046109080315e+00,1.015399098396e+00,7.445607185364e-01,1.029219627380e-01,1.270730018616e+00,0.000000000000e+00,0.000000000000e+00
1.030030488968e+00,9.138846397400e-01,9.187637828290e-03,0.000000000000e+00,3.020482540131e+00,1.046009540558e+00,1.015513181686e+00,7.441431283951e-01,1.026997789741e-01,1.268856883049e+00,0.000000000000e+00,0.000000000000e+00
1.030333757401e+00,9.143414497375e-01,9.111463092268e-03,0.000000000000e+00,3.021422624588e+00,1.046271562576e+00,1.015468478203e+00,7.443115711212e-01,1.032846048474e-01,1.267104864120e+00,0.000000000000e+00,0.000000000000e+00
1.030351638794e+00,9.151671528816e-01,9.398759342730e-03,0.000000000000e+00,3.021670103073e+00,1.046079039574e+00,1.015264153481e+00,7.450481057167e-01,1.028551012278e-01,1.265462517738e+00,0.000000000000e+00,0.000000000000e+00
1.031316161156e+00,9.142767190933e-01,9.312689304352e-03,0.000000000000e+00,3.024063348770e+00,1.047504544258e+00,1.015696883202e+00,7.434680461884e-01,1.060369983315e-01,1.263919472694e+00,0.000000000000e+00,0.000000000000e+00
1.030383467674e+00,9.154101014137e-01,9.547500871122e-03,0.000000000000e+00,3.021814346313e+00,1.046054840088e+00,1.015209317207e+00,7.452442049980e-01,1.028011068702e-01,1.262465715408e+00,0.000000000000e+00,0.000000000000e+00
1.031352758408e+00,9.142196178436e-01,9.442632086575e-03,0.000000000000e+00,3.024154901505e+00,1.047566771507e+00,1.015721082687e+00,7.433874607086e-01,1.061758249998e-01,1.261091828346e+00,0.000000000000e+00,0.000000000000e+00
1.031872391701e+00,9.178832769394e-01,9.434942156076e-03,0.000000000000e+00,3.026445865631e+00,1.047263860703e+00,1.014916062355e+00,7.462860345840e-01,1.054996550083e-01,1.259789228439e+00,0.000000000000e+00,0.000000000000e+00
1.032031655312e+00,9.163628816605e-01,9.184982627630e-03,0.000000000000e+00,3.026518344879e+00,1.047859430313e+00,1.015336394310e+00,7.447786927223e-01,1.068290024996e-01,1.258549451828e+00,0.000000000000e+00,0.000000000000e+00
1.032130718231e+00,9.181762337685e-01,9.174373932183e-03,0.000000000000e+00,3.027217149734e+00,1.047509908676e+00,1.014900445938e+00,7.463409900665e-01,1.060490012169e-01,1.257364630699e+00,0.000000000000e+00,0.000000000000e+00
1.033012509346e+00,9.199013710022e-01,9.328956715763e-03,0.000000000000e+00,3.030025959015e+00,1.048158526421e+00,1.014661908150e+00,7.471938729286e-01,1.074966192245e-01,1.256226897240e+00,0.000000000000e+00,0.000000000000e+00
1.033034682274e+00,9.199829697609e-01,9.173976257443e-03,0.000000000000e+00,3.030123710632e+00,1.048172593117e+00,1.014653801918e+00,7.472458481789e-01,1.075280308723e-01,1.255129218102e+00,0.000000000000e+00,0.000000000000e+00
1.033099770546e+00,9.206993579865e-01,9.172026067972e-03,0.000000000000e+00,3.030454874039e+00,1.048060059547e+00,1.014480948448e+00,7.478442788124e-01,1.072768345475e-01,1.254064440727e+00,0.000000000000e+00,0.000000000000e+00
1.033310890198e+00,9.217407107353e-01,9.281967766583e-03,0.000000000000e+00,3.031294822693e+00,1.048057794571e+00,1.014271616936e+00,7.486152052879e-01,1.072719171643e-01,1.253025650978e+00,0.000000000000e+00,0.000000000000e+00
1.033862471581e+00,9.214832186699e-01,9.178485721350e-03,0.000000000000e+00,3.032722473145e+00,1.048808813095e+00,1.014456868172e+00,7.479376792908e-01,1.089481711388e-01,1.252006411552e+00,0.000000000000e+00,0.000000000000e+00
1.035847902298e+00,9.237574338913e-01,8.931527845562e-03,0.000000000000e+00,3.038647651672e+00,1.050684332848e+00,1.014322996140e+00,7.483936548233e-01,1.131347194314e-01,1.251000046730e+00,0.000000000000e+00,0.000000000000e+00
1.034471511841e+00,9.271440505981e-01,9.341823868454e-03,0.000000000000e+00,3.035709142685e+00,1.048076391220e+00,1.013151526451e+00,7.525745034218e-01,1.073133647442e-01,1.250000000000e+00,0.000000000000e+00,0.000000000000e+00
1.040728092194e+00,9.341278076172e-01,9.061512537301e-03,0.000000000000e+00,3.054403305054e+00,1.054056167603e+00,1.012806534767e+00,7.538105249405e-01,1.206611841917e-01,1.216200590134e+00,0.000000000000e+00,0.000000000000e+00
1.043125867844e+00,9.263513088226e-01,9.423776529729e-03,0.000000000000e+00,3.059039831161e+00,1.059069037437e+00,1.015284061432e+00,7.449097633362e-01,1.318505704403e-01,1.186970591545e+00,0.000000000000e+00,0.000000000000e+00
1.045867919922e+00,9.200891852379e-01,9.489069692791e-03,0.000000000000e+00,3.065124511719e+00,1.064145207405e+00,1.017475724220e+00,7.371402382851e-01,1.431812644005e-01,1.161692142487e+00,0.000000000000e+00,0.000000000000e+00
1.049420237541e+00,9.172996878624e-01,9.599708952010e-03,0.000000000000e+00,3.074265956879e+00,1.069326281548e+00,1.018968582153e+00,7.318822145462e-01,1.547461003065e-01,1.139830946922e+00,0.000000000000e+00,0.000000000000e+00
1.053228259087e+00,9.151698946953e-01,9.886166080832e-03,0.000000000000e+00,3.084270000458e+00,1.074647784233e+00,1.020336985588e+00,7.270574569702e-01,1.666244417429e-01,1.120925068855e+00,0.000000000000e+00,0.000000000000e+00
1.057076215744e+00,9.122957587242e-01,1.025816984475e-02,0.000000000000e+00,3.094237327576e+00,1.080206036568e+00,1.021880865097e+00,7.215935587883e-01,1.790312826633e-01,1.104574918747e+00,0.000000000000e+00,0.000000000000e+00
1.061012744904e+00,9.087347388268e-01,1.062850281596e-02,0.000000000000e+00,3.104276418686e+00,1.086026906967e+00,1.023575663567e+00,7.155206799507e-01,1.920243352652e-01,1.090434908867e+00,0.000000000000e+00,0.000000000000e+00
1.065034031868e+00,9.046804904938e-01,1.096949912608e-02,0.000000000000e+00,3.114467620850e+00,1.092070460320e+00,1.025385499001e+00,7.090160250664e-01,2.055144608021e-01,1.078206300735e+00,0.000000000000e+00,0.000000000000e+00
1.069118857384e+00,9.001342654228e-01,1.128763239831e-02,0.000000000000e+00,3.124694108963e+00,1.098281979561e+00,1.027277708054e+00,7.021138072014e-01,2.193793207407e-01,1.067630410194e+00,0.000000000000e+00,0.000000000000e+00
1.073224782944e+00,8.950526714325e-01,1.159303076565e-02,0.000000000000e+00,3.134789943695e+00,1.104598999023e+00,1.029233574867e+00,6.948216557503e-01,2.334798127413e-01,1.058483958244e+00,0.000000000000e+00,0.000000000000e+00
1.077267765999e+00,8.892842531204e-01,1.188414730132e-02,0.000000000000e+00,3.144496917725e+00,1.110951781273e+00,1.031268000603e+00,6.870778203011e-01,2.476602643728e-01,1.050573587418e+00,0.000000000000e+00,0.000000000000e+00
1.081256270409e+00,8.828517794609e-01,1.215856149793e-02,0.000000000000e+00,3.153823375702e+00,1.117331266403e+00,1.033364057541e+00,6.789060831070e-01,2.619001865387e-01,1.043732047081e+00,0.000000000000e+00,0.000000000000e+00
1.085249543190e+00,8.757781982422e-01,1.242303010076e-02,0.000000000000e+00,3.162963867188e+00,1.123809456825e+00,1.035530924797e+00,6.702898740768e-01,2.763604223728e-01,1.037814736366e+00,0.000000000000e+00,0.000000000000e+00
1.089258313179e+00,8.681312203407e-01,1.269674301147e-02,0.000000000000e+00,3.171927928925e+00,1.130362629890e+00,1.037736058235e+00,6.612923145294e-01,2.909880280495e-01,1.032696604729e+00,0.000000000000e+00,0.000000000000e+00
1.092952966690e+00,8.596453070641e-01,1.299902610481e-02,0.000000000000e+00,3.179807901382e+00,1.136664152145e+00,1.039993643761e+00,6.519107222557e-01,3.050538301468e-01,1.028269529343e+00,0.000000000000e+00,0.000000000000e+00
1.096116185188e+00,8.502356410027e-01,1.326951012015e-02,0.000000000000e+00,3.185963392258e+00,1.142451047897e+00,1.042271852493e+00,6.422159671783e-01,3.179709613323e-01,1.024439930916e+00,0.000000000000e+00,0.000000000000e+00
1.099309325218e+00,8.403529524803e-01,1.342705078423e-02,0.000000000000e+00,3.192090988159e+00,1.148324131966e+00,1.044586896896e+00,6.322093605995e-01,3.310807347298e-01,1.021126866341e+00,0.000000000000e+00,0.000000000000e+00
1.103526592255e+00,8.309491872787e-01,1.353276427835e-02,0.000000000000e+00,3.201064348221e+00,1.155252575874e+00,1.046873331070e+00,6.220684051514e-01,3.465459346771e-01,1.018260240555e+00,0.000000000000e+00,0.000000000000e+00
1.108384609222e+00,8.216379284859e-01,1.376305799931e-02,0.000000000000e+00,3.211822509766e+00,1.162879943848e+00,1.049166440964e+00,6.117369532585e-01,3.635711967945e-01,1.015779614449e+00,0.000000000000e+00,0.000000000000e+00
1.112154722214e+00,8.111514449120e-01,1.419683452696e-02,0.000000000000e+00,3.219324827194e+00,1.169370889664e+00,1.051446199417e+00,6.012369394302e-01,3.780600130558e-01,1.013632535934e+00,0.000000000000e+00,0.000000000000e+00
1.113426327705e+00,7.987074851990e-01,1.467941980809e-02,0.000000000000e+00,3.219566345215e+00,1.173198580742e+00,1.053683161736e+00,5.907185077667e-01,3.866039514542e-01,1.011773467064e+00,0.000000000000e+00,0.000000000000e+00
1.113219976425e+00,7.848011851311e-01,1.498842425644e-02,0.000000000000e+00,3.215461015701e+00,1.175489783287e+00,1.055936694145e+00,5.799291133881e-01,3.917182087898e-01,1.010163307190e+00,0.000000000000e+00,0.000000000000e+00
1.114157795906e+00,7.715207934380e-01,1.506355404854e-02,0.000000000000e+00,3.214720964432e+00,1.178996682167e+00,1.058195352554e+00,5.690320730209e-01,3.995460867882e-01,1.008767843246e+00,0.000000000000e+00,0.000000000000e+00
1.118562221527e+00,7.609629631042e-01,1.496335025877e-02,0.000000000000e+00,3.223981380463e+00,1.186015248299e+00,1.060303330421e+00,5.584807991982e-01,4.152125120163e-01,1.007557749748e+00,0.000000000000e+00,0.000000000000e+00
1.126148819923e+00,7.522891163826e-01,1.479614898562e-02,0.000000000000e+00,3.242356538773e+00,1.196395039558e+00,1.062377333641e+00,5.478599667549e-01,4.383817911148e-01,1.006507396698e+00,0.000000000000e+00,0.000000000000e+00
1.134378075600e+00,7.433556318283e-01,1.468119397759e-02,0.000000000000e+00,3.262539863586e+00,1.207553982735e+00,1.064507603645e+00,5.368897318840e-01,4.632902443409e-01,1.005594611168e+00,0.000000000000e+00,0.000000000000e+00
1.140901565552e+00,7.330649495125e-01,1.478506252170e-02,0.000000000000e+00,3.277813434601e+00,1.216883659363e+00,1.066598296165e+00,5.259181261063e-01,4.841152727604e-01,1.004799962044e+00,0.000000000000e+00,0.000000000000e+00
1.143066644669e+00,7.197756767273e-01,1.517327874899e-02,0.000000000000e+00,3.280579805374e+00,1.221544861794e+00,1.068655729294e+00,5.149192214012e-01,4.945197105408e-01,1.004106879234e+00,0.000000000000e+00,0.000000000000e+00
1.139809131622e+00,7.023751139641e-01,1.569380797446e-02,0.000000000000e+00,3.267697572708e+00,1.220472097397e+00,1.070768833160e+00,5.034235119820e-01,4.921251535416e-01,1.003500580788e+00,0.000000000000e+00,0.000000000000e+00
1.133157730103e+00,6.812401413918e-01,1.609358005226e-02,0.000000000000e+00,3.244852304459e+00,1.215984582901e+00,1.073093891144e+00,4.906232953072e-01,4.821085035801e-01,1.002968192101e+00,0.000000000000e+00,0.000000000000e+00
1.126341819763e+00,6.586119532585e-01,1.632892340422e-02,0.000000000000e+00,3.221448898315e+00,1.211509466171e+00,1.075614452362e+00,4.766510426998e-01,4.721193313599e-01,1.002498507500e+00,0.000000000000e+00,0.000000000000e+00
1.121636033058e+00,6.376224160194e-01,1.666169986129e-02,0.000000000000e+00,3.204414844513e+00,1.209221959114e+00,1.078087687492e+00,4.628804028034e-01,4.670132696629e-01,1.002081751823e+00,0.000000000000e+00,0.000000000000e+00
1.122329115868e+00,6.193040013313e-01,1.728142984211e-02,0.000000000000e+00,3.202871084213e+00,1.212748527527e+00,1.080564022064e+00,4.488109052181e-01,4.748851358891e-01,1.001708865166e+00,0.000000000000e+00,0.000000000000e+00
1.131256461143e+00,6.005517840385e-01,1.809218339622e-02,0.000000000000e+00,3.224021196365e+00,1.225787401199e+00,1.083562850952e+00,4.312164485455e-01,5.039898157120e-01,1.001372218132e+00,0.000000000000e+00,0.000000000000e+00
1.148525714874e+00,5.741827487946e-01,1.899214088917e-02,0.000000000000e+00,3.267178535461e+00,1.249398350716e+00,1.087827920914e+00,4.053243696690e-01,5.566927194595e-01,1.001064538956e+00,0.000000000000e+00,0.000000000000e+00
1.166585445404e+00,5.326270461082e-01,1.978993415833e-02,0.000000000000e+00,3.310799598694e+00,1.275616407394e+00,1.093461632729e+00,3.692669272423e-01,6.152152419090e-01,1.000779271126e+00,0.000000000000e+00,0.000000000000e+00
1.182757616043e+00,4.653907418251e-01,2.109744027257e-02,0.000000000000e+00,3.346757888794e+00,1.302003622055e+00,1.100820302963e+00,3.172820806503e-01,6.741151213646e-01,1.000510573387e+00,0.000000000000e+00,0.000000000000e+00
1.172106266022e+00,3.406808078289e-01,2.157060429454e-02,0.000000000000e+00,3.304020643234e+00,1.301724672318e+00,1.110585808754e+00,2.335658669472e-01,6.734924912453e-01,1.000252604485e+00,0.000000000000e+00,0.000000000000e+00
1.059519648552e+00,1.207870393991e-01,1.815550774336e-02,0.000000000000e+00,2.974702119827e+00,1.187064647675e+00,1.120379924774e+00,9.204836189747e-02,4.175549745560e-01,1.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.083691716194e+00,4.677975475788e-01,7.483018934727e-02,0.000000000000e+00,3.073270559311e+00,1.187888026237e+00,1.096149325371e+00,3.528903424740e-01,4.193927943707e-01,9.997500181198e-01,-3.632896550698e-05,0.000000000000e+00
1.123976111412e+00,7.851091027260e-01,1.152258366346e-01,0.000000000000e+00,3.238153457642e+00,1.183217406273e+00,1.052706956863e+00,5.815442800522e-01,4.089674949646e-01,9.990000128746e-01,-1.452537544537e-04,0.000000000000e+00
1.138260841370e+00,9.071602225304e-01,1.315186321735e-01,0.000000000000e+00,3.303431987762e+00,1.173737525940e+00,1.031167507172e+00,6.702401638031e-01,3.878071010113e-01,9.977599978447e-01,-3.251111775171e-04,0.000000000000e+00
1.131128430367e+00,8.997250795364e-01,1.300936639309e-01,0.000000000000e+00,3.281329631805e+00,1.166406989098e+00,1.031188964844e+00,6.688948869705e-01,3.714442849159e-01,9.960200190544e-01,-5.769983399659e-04,0.000000000000e+00
1.118755102158e+00,8.648920059204e-01,1.246732696891e-01,0.000000000000e+00,3.238904953003e+00,1.159056425095e+00,1.036023259163e+00,6.485506892204e-01,3.550365269184e-01,9.937800168991e-01,-9.004365419969e-04,0.000000000000e+00
1.109085917473e+00,8.484297990799e-01,1.218618750572e-01,0.000000000000e+00,3.208663225174e+00,1.150980830193e+00,1.037774324417e+00,6.411645412445e-01,3.370107412338e-01,9.910500049591e-01,-1.293363864534e-03,0.000000000000e+00
1.102631092072e+00,8.510521650314e-01,1.217324212193e-01,0.000000000000e+00,3.191941738129e+00,1.142714023590e+00,1.036352038383e+00,6.473008394241e-01,3.185580968857e-01,9.878399968147e-01,-1.753609743901e-03,0.000000000000e+00
1.097495555878e+00,8.606873154640e-01,1.225282028317e-01,0.000000000000e+00,3.180597782135e+00,1.134508132935e+00,1.033724546432e+00,6.584655046463e-01,3.002414107323e-01,9.841300249100e-01,-2.283176872879e-03,0.000000000000e+00
